Sinai Baltimore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St. Agnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TidalHealth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Maryland	They still have 24hr shifts but "program has tried to minimize them".    2 rotations where you do 28hr shifts, MICU and Cancer center, q4 28hr shifts, 2 week blocks.	Flex 4+2. Intern year don't have 4+2 schedule, 2nd and 3rd year does. Residency is "front-loaded".	3 - university of maryland, mercy, VA medical center	EPIC	0	J1	0	Tons of them on every single service, including subspecialties and ICU, besides the general medicine wards	no issues are university, will need to call echo/CT and check in on nurses at the VA but maybe thats typical of the VA everywhere	0	intern cap at 5 ADMISSIONS per long call or night float shift/ upper level residents capped at 10 supervsotry admission  team cap recently switched from 18 -> 15	"drip method"- limits admissions from 4-6 PM so everyone leaves at the end of their shift.   A moonlighter handles all cross-cover issues from 6-9 PM.	interns overnight at UMMC. Interns on VA ICU rotations do not stay overnight.	Y	0	Y	on weekends day team can sign out whenever their tasks are done	noon conference held five days a week.	5.5 total	3 weeks plus 1 when during intern switch	0	0	0	0
U Maryland Midtown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Maryland Prince George	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Berkshire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beth Israel Deaconess (BIDMC)	0	4 + 2 as interns, 3+3 as JAR/SAR	Majority BIDMC, some VA (mixed with BU, Brigham), occasional option for community, also has rotation at DFCI with Brigham	EPIC	June 15	J1_H1B	0	none	0	0	Soft cap 8, hard cap 10	Admit during the day, twilight covers after 2PM	0	Yes	0	Y	x	Daily morning & noon conferences, sometimes PM teaching	0	3w (1 w + 2w) + 5 day holiday period (interns get first pick) + 5 days off at end of intern year	0	Lunch 5x/week	y is not just clinic, also includes night float and jeopardy	0
Boston U	0	3+1	2: BMC + VA. Continuity clinics throughout city (BMC, VA, and affiliated community health centers)	EPIC	0	J1_H1B	0	None	No issues. Even the West Roxbury VA is decent surprisingly	0	Soft cap 8, hard cap 10	0	0	Yes (one week at a time)	0	Y	PGY-1: No. PGY2-3: Stay until signout, can sign out to paired team on short call days	Noon conference, AM report for PGY2-3	0	4w + 5d for a winter holiday + 1w end intern year	No - discount at nearby South End Fitness Center which has everything but is a little janky	Noon conf food M-Th. Stipend of $750 yearly for cafeteria with 10% employee discount. Lunch M-F at VA. )	0	0
Brigham & Women's	yes, CCU and one of the MICUs	Traditional   2n + 2 (I.e no X+Y))	3: BWH, Faulkner, West Roxbury VA	EPIC	June 13	J1_H1B	TRUE	0	0	0	Varies by service but typically 8-9; no caps in MICU (up to 10 patients per MICU divided between 2-3 interns)	0	MICU 3C: Either q2 Alternating short/long or possible "corkscrew" (alternating day/night for interns only)  Other MICU: q4 24h intern year  CCU: q3 28h as intern/junior	Twilight and night float systems on most services	0	Y	0	Noon conference, variable AM report by service	???	4+5d	Not free, but you get a discount on some nearby gyms	Get food during morning conference, noon conference, and a meal credit between 6-8pm. Also get Au Bon Pain gift card ("generous" amount). Seniors bring snacks for the team on MICU that are available to all residents in the hospital	Heavy cards/onc emphasis as evidenced by match list; not exactly X+Y but everything is 2 week blocks -- still have clinic half days. Strong emphasis on being a "physician+"	0
Cambridge Health Alliance	0	4+2	1+ (majority of time at academic community hospital, with 1 month cardiology at BIDMC and some ICU at Everett Hospital)    Ambulatory clinics are near Cambridge Hospital and are easily accessible by public transporation in Cambridge and Somerville	EPIC	Mid June	0	TRUE	Specialties have PAs + Attendings doing consults.	0	1 attending  1 senior resident  2 interns  +/- HMS student or SUB-I	8	Long call/short call days alternating between teams	730-730	Yes	0	Y	early signout on short-call days	Weekly half-day (tuesday school); morning conferences on continuity clinic blocks (about 3 half days/week)	23 weeks (~5 1/2 months)	4 weeks (and an extra week off at the end of intern year)	No. Harvard gym and others in the area at a discount.	Tuesdays conferences  Monthly resident social and House Sraff meets  Special conferences and occasions     Cafeteria reasonably priced    Resident lounge snacks	Primary care and associated specialties focus    Ambulatory curriculum includes QI and Advocacy projects     Most graduates go on to PC and hospitalist positions. Most common fellowships include geriatrics, palliative, ID.    Harvard program with connection to MGH, BWH and BIDMC for elective coursework in addition to 4 wks of Cardio at BIDMC	0
Lahey	0	4 + 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massachusetts General Hospital (MGH)	Yes, Bigelow Gen Med (3 months/yr) and MICU (4 wks/yr)	4+2	MGH, Newton Wellesley	EPIC	0	0	TRUE	0	No issues	Bigelow: 1/2 attending(s): 1 senior: 4 interns; Flex: 1 attending: 1senior: 2 interns	Bigelow team cap: 16 for the team, Flex cap: ~7/8 per intern	Call/Post/Plan/Swing on Bigelow	0	Yes	0	Y	0	daily noon conference, resident report twice a week, 3 academic half-days during 2wk outpatient blocks	10 weeks duing PGY1 (4 inpatient, 6 ambo subspecialty clinic), 14 weeks each during PGY2/3	4 weeks + 5d (either thanksgiving or winter holiday)	Discount on certain gyms, not free	0	No x+y, but everything is in a 2-week block, lots of 28h call on gen med, expected to do research/scholarly work (40% of residents come in with PhD/Masters)	0
MetroWest	0	0	0	CERNER	0	J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mount Auburn	0	0	0	0	0	J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salem	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St. Elizabeth's	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St. Vincent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steward Carney	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tufts	0	3+1 Intern year, 3+3 Years 2/3. << When do residents go home on short call days?    Goldens occur most of the +1's, +3's. The Inpatient ward is broken down into a pattern of 25% Golden, 50% gray, 25% black. Total # of black weekends only numbers up to about 2-4 over the entire academic year. << what is a black weekend? <Black weekend = long call Saturday admit til 7pm, then post-call Sunday - can leave once your work is done and sign out to cross covering long call intern. Typically 2pm-ish, but highly variable on the census. Gray = off Sat, long call Sunday, Silver = post-call Saturday, off Sunday. For your +1 weeks, there are a smattering of Friday night float coverages intern year that can ruin a +1 golden. But for most +1's it's very very chill, like no one knows if you don't go to x consult / clinic chill that you can request to do for wellness. For 3rd years, there are some +9 blocks, with rare black weekend coverages maybe once or twice a year, mostly have goldens when on a +3.	95% at Tufts Medical Center (including the Continuity Clinic).     Newton Wellesley is the community hospital - may do 1 3-week Gen med floor as Intern/R3, 1 block ICU R2. Quincy primary care and NWH Neuro (mixed out/inpt consult) for some R3s	EPIC	Mid-June (orientation) with start date the week prior to July 1st	J1_H1B	0	APPs in the MICU/CCU and Primary Care Clinics (mainly to cover your patient panel when you are in-patient). PAs on direct hospital service but that is separate from housestaff service	0	0	intern cap of 8, team cap of 12 (overflows to sub I or resident holds own patients) if 1 intern, team cap of 16 for 2 intern (cap adjusted this year)	Drip. q4 long call admit 4 to 7pm (two 1:1 res/intern teams), cards (gen cards/chf) admits til 6pm and is q2. "gen med hits" are distributed among all house staff services + non-teachign service when able during the day to be mindful of the team on call, exception is GI/cards/onc who are protected. most admits are really only during long call or overnight.	Intern - usually ~ 4 weeks ICU (MICU + CCU), for R2s 9-12 weeks, R3s 7-9 weeks. As an intern - 6:30-7, if census is light usually residents will send someone home and signout for them (at least I would). for residents - R2's admit overnight, will stay through rounds to present if there is no attending in house overnight, so 8p-9/10 or can leave at 6:30 if staffing overnight. R3s cross cover and 7-6:30 is pretty standard. CCU is 6:30 to 7 as well, with R2 or r3 overnight from 7-6:30, calling attending in AM to staff so usually able to leave before 7	0	0	no - you need to have full license to officially moonlight. there are extra shifts $90 hour for ICU/ED sporadically.	yes, physical signout in our housestaff lounge starting at 6pm. some residents may sign out for their intern 1/week on pre/short call days, or if their intern is on long call & already busy with admissions	M-F morning report w scattered journal club/M&M. M-Th noon conference. Fri NC is grand rounds. Intern noon conference boot camp concentrated in 1st month, then scattered over the year. Residents cover pagers during intern NC. During clinic blocks, ~1.5 blocks of outpatient lectures per week. MR with coffee, NC with catered lunches or occasional meal vouchers for hospital food (cafeteria/ABP/dunkin)	Scattered about 50-75% of the "+1" or "+3" weeks.	4 weeks per year (1 week blocks as intern, can do 2 week blocks R2/R3). Intern year has the 4th week vacation locked at the end of the year at the same time as your peers to compensate for the Tufts residency starting a week before July 1st.	yes in the basement somewhere that you would probably count as an occupational hazard	coffee during MR, catered lunches during noon conf or meal tickets	0	0
UMass	No	3+2	3- University, Memorial (community), Milford (community)	EPIC	0	J1_H1B	0	To help offload teaching teams	0	0	8	Drip	0	Y	0	Y	N	Morning Report + Noon conference 5 days a week	0	0	$25.00/month	Lunch 3 days/week	0	0
UMass Baystate	No	X+Y	0	CERNER	Mid June	0	0	0	0	0	4 during orientation month, 6 - 1st 1/2 yr, 7- 2nd 1/2 yr	0	0	Y	Y	Y	0	morning report + academic half day	0	Vacations: 20 business days, Sick days: 5, Wellness days: 3	0	0	0	68000
Ascension Genesys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascension Macomb Oakland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascension Providence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascension St. John	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beaumont Dearborn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beaumont Farmington Hills	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beaumont Royal Oak	no	X+Y	0	EPIC	0	0	0	0	0	0	0	0	0	Yes	0	0	0	Noon Didactic Conference occurs daily, Monday through Friday. A	0	0	0	0	0	0
Beaumont Trenton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Central Michigan U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMC Sinai-Grace	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMC/Huron Valley-Sinai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMC/Wayne State U	Only on CCU which most residents have during PGY2 or 3. Ends up being only about 8-10 shifts during all of residency. *UPDATE: they got rid of 24hr CCU call shifts*	4 + 1	DMC is a campus with multiple hospitals connected by an underground tunnel system. Residents work at Detroit Receiving, Harper University Hospital, Karmanos Cancer Center, and the VA. Clinics located all within walking distance of main campus except for Corktown Clinic	CERNER	0	0	0	None on academic teams	0	Detroit Receiving & VA: 1 senior : 2 interns   Harper & Karmanos: 1 senior : 1 intern	10 patient cap	Short call from 7-2 or 3pm  Long call from 7-7 at Karmanos and 7-8 at all other hospitals    Detroit Receiving is q5 day long call, all others are q4 day long call	ICU only during PGY 2 & 3 years. Most residents arrive by 6:30-7am for rounds starting around 8:30 or 9am. Can signout by 3pm unless on long call--in which case signout at 8pm. ICU night float in place from 8pm to 7am	Yes, 3 on 1 off	Yes, Jeopardy system in place	0	Everyone stays to signout to long-call and everyone on long-call will stay to sign-out to Night Float	- Noon lecture on Monday  - Morning Report Tues/Wed/Friday  - Board Review Thursday  - Grand Rounds Friday  - Ambulatory lecture on Thursday of clinic weeks	0	4 weeks of vacation per year (split into two 2-week blocks)	Not really; can technically use gym at Rehab Institute but hours don't work well with work schedule	$600 for the year    Harper has the nice food court with Chick-Fil-A, Dunkin, Starbucks, Papa Joes (market + fresh sushi + shawarma + Thai + Greek), Motown Barbecue     Detroit Receiving has a traditional cafeteria and Biggby Coffee    VA has their own cafeteria as well as full size convenience store with duty free items	Level I Trauma Center with 1 of 3 Burn Centers in the state. Will also get to do floor months at Karmanos, which is a major well-recognized cancer center in Michigan. They have most major fellowships in-house with decent fellowship match stats overall. Large campus with a wide variety of patients and pathologies. Class make-up tends to be evenly split between US MD, US DO, and IMG. Working on getting a resident union up and going.	0
Garden City	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Henry Ford (Detroit)	Floors are day/night teams. ICU currently 24+4 but looking at also changing to day/night shift system	Currently traditional (0.5 day clinic a week). Currently looking at switching to X+Y for intern year	1: Detroit Main Campus	EPIC	0	0	0	None on academic teams	0	1 senior + 2-3 interns    Usually 2 teams per floor	Call shift (up to 8p): 5 admits + 2 intra-hospital transfers.    Night Float: 4 admissions/transfers    GPUs max 10 progress notes, but typically average 4-6 pts per intern on week days	0	0	Y, 5 on 2 off	0	Yes	Everyone stays. Sign out as early as 4pm	- Morning case conference twice a week  - Noon conference with food M-F  - Sub-specialist learning sessions differ by floor  - Once weekly clinic educational hr (30 min)	0	22 weekdays of vacation per year- split between 2+1+1 weeks. Curently have 2 additional PTO intern year for Step 3, also have several days off 3rd year for inteviews. 2 week vacation is locked-in block on schedule. 1 week PTO is only during elective months.	No	Lunch M-F at noon conference    $1500 a year on ID for food. No rollover    Locations: Biggby Coffee, Papa Joe's (market + hot food + schwarma), Subway, the "Gas Station" (grab and go food/drink), and traditional cafeteria. Also usually have food trucks outside of ED on weekends	One of the probably 2 main tertiary centers in MI (along with U Mich, although DMC is big too). Sometimes get OSH transfers with poor handoff/little workup already done where you feel like you are left to pick up the peices. Name brand hospital system. Going X+Y schedule for interns with clinic on-site in main hospital. Friendly to FMGs, majority US MD/DOs from Midwest	61,660
Henry Ford Allegiance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Henry Ford Macomb	0	4+2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hurley MSU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lakeland Health	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McLaren Flint	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McLaren Greater Lansing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McLaren Macomb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McLaren Oakland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sparrow MSU	0	Traditional	East Lansing	EPIC	0	0	0	None	0	0	8	Short call/long call	7-5, Call 7-7	Yes	0	Y	1 senior, and 1 junior	Half Day Thursday	9	4 weeks, if you work holiday you get an extra day off, 5 educational days but give more for conferences/teaching responsibilities on campus	Yes	Excellent Cafeteria. Recent 10 million dollar investment.>$1500 food stipend	Program is a true hidden gem. Residents look very happy. Can take a month of research almost every year. Most of the the elective rotations have a light schedule so residents have time for research. Fellowship match is competitive especially for cardiology and pulm-crit. Hospital itself looks very nice.	0
Spectrum Lakeland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spectrum Michigan State University (MSU)	None during residency	X+Y, every third month is a clinic block 2.5 days a week with subspecialty clinic paired with it	Downtown Grand Rapids attached to hospital (apparently getting an even newer space)	EPIC	Mid-June	0	0	None on academic teams, good patients given to resident teams	Significant CM, SW involvement, minimal scutwork	1 Senior 2-3 interns on floor teams, 1 senior 2-3 interns on cardiology 1 senior 2-3 interns per ICU team	Nights: 5 admissions for interns, 8 followup patients on floors and 1 admit on long call days (~1/5 Days)	Dedicated admission shifts, long call takes one admit (~1/5 days)	6a-3p short call, 6-6 long call	Yes	5 sick days with Jeopardy system	Yes but 2nd/3rd year only	Short/long call system	Daily noon conference, Friday academic half day, intermittent culinary medicine/Ultrasound/procedure skills	0	4 weeks christmas or new years	Yes, on campus near longue, redone in 2022	0	Interview day really excited me about this program, great cardiology/pccm matches for those interested, has capacity to do GI/Heme-onc but they are apparently on a GME hold to get additional ancillary staff	0
St Joseph Mercy Oakland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trinity Ann Arbor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trinity Grand Rapids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trinity Livonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trinity Muskegon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Michigan	Once or twice in residency (VA MICU rotation, only Saturdays)	Traditional - you don't have continuity clinic on night blocks, but on ambulatory blocks you spend more time at your continuity clinic to make up for it. Don't go to the hospital on clinic dates.	2 (main hospital and VA) - 1 mile apart	EPIC	Orientation starts June 21, day 1 of residency July 1	0	TRUE	No	Dedicated Resident Assistant for every inpatient team - will get OSH records, schedule all follow-up appointments, etc.	0	8	Long/Off/Short/Off    Gen Med at UM - weekdays: early (until 2PM) and late (until 6PM), weekends: early (only holdovers) and late (until 6PM)   Gen Med at VA - weekdays: early (until you cap) and late (until 6PM), weekends: early (until 12PM) and late (until 6PM)   Cardiology - weekdays and weekends: early (until 2PM) and late (until 6PM)   Heme/Onc and GI - weekdays: early (until 2PM) and late (until 6PM), weekends: only admit on late until 6PM   CCMU (aka MICU) / CCU: admit every other day until 7PM	70	Yes:   4 weeks as PGY-1  6 weeks as PGY-2  6 weeks as PGY-3	2 weeks of jeopardy as interns  4 weeks of jeopardy as PGY2-3  No strict payback, those who use jeopardy more are first up when they themselves are on jeopardy	None in-house	No - whole team signs out to late call team who signs out to night float	Inpatient/Consults: Noon conference 12-1 M-F    Ambulatory: daily AM didactics (virtual) + Thursday academic half-day	60 weeks of research/elective over 3 years (plus another 12 general ambulatory)	4 + 5D at Xmas/NY. Unlimited time off for job/fellowship interviews.	yes	lots and lots of card money, food at conference	Has a resident union	0
U Michigan West	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wayne State U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Western Michigan U	never	traditional	Bronson, Borgess	EPIC	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abbott Northwestern	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hennepin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mayo	No	Modified 4+4 (some weeks of outpatient blocks are partially inpatient, however, will get 20-24 golden weekends/year). Continuity clinic is only on outpatient blocks (2 half days/week + 5 weeks of full-time continuity clinic).	3  Downtown: Outpatient including speciality clinics (Mayo/Gonda buildings) and continuity clinic (Baldwin building)  Methodist Hospital: OBGYN, Onc, some surgical units/ICUs (connected to downtown campus)  Saint Marys Hospital: Most inpatient services (15-20 minute walk or 5 minutes on free shuttle to downtown campus)    Can also rotate at Hennepin County Medical Center, Mayo AZ, Mayo FL, and other sites if desired (Mayo will pay for your rental housing if you choose to do aways)	EPIC	Orientation 6/19/2023	J1_H1B	0	0	Medical administrative assistants (MAAs) help with scheduling/coordinating all follow-up appointments for inpatients. Desk/nursing staff are great about scheduling, triaging patient messages, and helping to limit administrative burden when on outpatient. Social work, case managers, and pharmacists around on pretty much every service.	Depends on service. Hospital medicine services are 2 day interns, 1 overnight intern, 1 senior resident, 1 faculty, and 1-2 medical students.	6-10 (depends on the service)	Short call/long call (schedule on medicine is long call day, clean up day, short call day, clean up day, etc.)	12 hour shifts 6-6, half are nights	Yes (4-5 weeks total during intern year on medicine, neurology, and CV services)	Very robust float system. There is always people on primary float (which is just a week of doing nothing unless you're called in) and secondary float (people on elective blocks who will be called in to cover if primary float is already used up). No need to use vacation time for any sick days. Conference coverage will also be set up for you and does not require use of vacation days.	Y	Intern can leave early on short call days and sometimes on non-call days	Noon conference daily (free lunch). Morning report specific to whatever service you are on. Also, huge online video library of didactics (eg, noon conferences, grand rounds, etc.) from all specialities/fellowships that you can access.	PGY-1: 1  PGY-2: 4  PGY-3: 4+	4 weeks (3 1 weeks blocks + 5 flex days) + up to 10 paid days/year to attend research conferences	Yes (gyms downtown and at Saint Marys hopsital both with 24/7 access, flat fee of $25/month to access both or free if you bike to work >4x/month)	Lunch daily at conferences + generous with $ loads onto card for call	4+4 schedule is great. Lots of elective time PGY-2/3 years to tailor your schedule (clinical, research, teaching). Very collegial environment with a flat hierarchy. Faculty definitely committed to teaching/resident education. Incredible resources including ability to take 10 additional days/year to attend conferences with $14,000 in annual funding for research travel provided to all IM residents. Rochester may not be for everyone although it is very affordable on a resident salary and the city has experienced a lot of growth over the past 10-15 years due to a large investment in the city by Mayo. In terms of patient population, Mayo serves a large local catchment area but also gets patients from all over the country/world. All of the resources make it easier to set your patients up for success and they are generally very appreciative of the care they get here. WIll see a diverse range of patients/conditions given the mix of patient populations but also a higher number of relatively well-off patients on certain outpatient subspeciality rotations compared to other places. Resident continuity clinic sees a higher percentage of underserved patients compared to non-resident community internal medicine practices. Also tons of opportunities to volunteer, including providing free care to uninsured patients at The Salvation Army's Good Samaritan Clinic.	0
U Minnesota	None	4+4; 50/50	3 hospital system (academic, VA, private/county)	EPIC	0	0	0	0	0	0	10 (but interns rarely have more than 8)	Call q3d at university/Regions, q4d at VA	q2 long call (7-7 long call and 7-3 post-call)	Yes	0	Y	0	Daily "morning report" (occurs at noon), monthly educational half days	0	5 weeks with very flexible scheduling (can even take single days off)	Yes, there is a gym at all 3 training sites (university, Regions, VA)	Food provided at educational conferences	0	0
Baptist Memorial Columbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Baptist Memorial Oxford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Health Education Services	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Keesler	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magnolia Regional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Memorial Hospital Gulfport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
North Mississippi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Mississippi	Y	4+2+2	2 (UMMC + VA)	EPIC	0	NO_VISAS	0	Not on resident teams	no	0	No	Long call q6d, short call q3d	6a-6p	Y	0	N	Stay until signout	0	0	F	Only at student   union	No	0	0
Freeman Health System (KCU GME Consortium)	No 24+h call, No ICU Nights	2 month inpatient+1 month outpatient rotations	Freeman Health System Joplin, MO. Single hospital campus.	MEDITECH	~last week of June	NO_VISAS	FALSE	Consults for some specialties, assist with overnight call. Do not interfere with resident education	Robust RT, PT, OT, ST, SW, etc	1 resident to 1 attending, ICU 2-4 residents per attending	gradual work up, usually 4-10 patients a day. Overnight 5/shift cap for interns, 8/night for upper level	7-4 rotating admits, 4pm-7pm 2x team admits, 7pm-12am 1 team admit, 12am-7am overnight resident admit	7-5 with 1-2 weekends, no nights	1 month, scattered weekends	No jeproady system	Y	Phone Sign out on wards, ICU full shift, culture of letting people go home early if not busy	5 hour protected block on Wednesday Afternoon, separate EKG club (monthly) and Morning Report (weekly)	3 months total, flexibility for those wanting to go into fellowship	3 weeks vacation, 1 week conference	no, discount at the Y across the street	Full access to Doctors' Lounge	Robust Ultrasound curriculum and 1:1 Butterfly Ultrasounds for residents. No fellows taking procedures. Good fellowship match rates. Improving research access with multiple publications. Flexible schedules. Catchment area of >400k.	https://www.freemanhealth.com/graduate-medical-education#964037043-2720012455
Mercy (St. Louis)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSM St Mary's	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St. Louis U	0	traditional (intern)	SLU Hospital, John Cochran VA	EPIC	0	J1	0	Yes NPs on wards and in ICU	0	0	8	long/short call	6:30AM to 5PM	Yes	0	No	Sometimes, depends on how well the chiefs like you	0	One month elective all 3 threes unless the chiefs let you do otherwise	You get one off between Thanksgiving, Christmas or New Years	No	Food court in hospital. Vending machines available overnight, meal card given	8 days on/2 days off for wards. After the 10 day period you pick up a new panel of patients.	0
St. Luke's	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Still OPTI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Missouri	No	4+1	University Hospital and VA. Some clinics around the city	0	0	J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U Missouri Kansas City	no	4+2	2 (TMC and St Lukes)	EPIC	0	0	0	0	0	0	8-10	Drip system at one hospital, long/short call at the other	6-6 or 5-5	Y	0	Y	0	Daily noon conference.	0	0	0	0	0	0
